name,JavaScript,Python,SQL,TypeScript,Java,C#,C++
dev_24138,0,0,0,0,1,0,0
dev_24139,1,0,0,1,0,0,0
dev_24140,0,0,0,0,1,0,1
dev_24141,0,1,1,0,0,0,0
dev_24142,0,1,1,0,0,0,0
dev_24143,1,0,1,1,0,1,0
dev_24144,1,1,1,1,0,0,0
dev_24145,1,1,1,1,0,0,0
dev_24146,1,1,1,0,0,0,1
dev_24147,1,0,1,1,0,0,0
dev_24148,1,1,0,0,1,1,1
dev_24149,0,1,0,0,0,0,0
dev_24150,1,0,1,0,1,1,0
dev_24151,1,0,1,1,0,0,0
dev_24152,0,0,1,1,0,1,0
dev_24153,1,0,1,1,1,0,0
dev_24154,1,0,0,0,0,0,0
dev_24155,1,1,0,1,0,0,0
dev_24156,1,1,1,0,0,0,0
dev_24157,0,1,0,0,1,0,0
dev_24158,0,1,1,0,0,1,1
dev_24159,1,0,1,0,0,0,0
dev_24160,1,1,1,0,1,0,1
dev_24161,0,1,1,0,1,1,1
dev_24162,1,0,0,1,0,0,0
dev_24163,1,1,1,0,1,0,0
dev_24164,1,0,0,1,0,0,0
dev_24165,1,0,0,0,0,1,0
dev_24166,0,1,1,0,1,0,0
dev_24167,1,0,0,1,0,0,0
dev_24168,1,1,1,1,1,1,1
dev_24169,1,1,1,0,1,1,1
dev_24170,1,1,1,0,1,1,0
dev_24171,1,1,0,1,0,0,0
dev_24172,0,1,0,0,0,0,1
dev_24173,1,0,1,1,1,0,0
dev_24174,1,1,1,0,0,1,0
dev_24175,1,1,1,0,1,0,1
dev_24176,0,1,1,0,1,0,0
dev_24177,0,1,1,1,0,1,0
dev_24178,1,0,0,1,1,0,0
dev_24179,0,0,1,1,1,0,0
dev_24180,1,0,0,0,0,0,0
dev_24181,1,1,1,0,1,0,0
dev_24182,1,1,0,1,0,0,0
dev_24183,0,1,0,0,0,0,0
dev_24184,1,0,1,1,0,0,0
dev_24185,0,1,0,0,0,0,1
dev_24186,0,0,0,0,0,0,1
dev_24187,0,1,0,0,0,0,0
dev_24188,0,1,0,0,1,0,0
dev_24189,0,1,1,0,0,1,0
dev_24190,1,1,0,1,1,0,0
dev_24191,1,1,1,1,1,0,0
dev_24192,1,1,0,1,1,1,1
dev_24193,0,1,0,0,0,0,0
dev_24194,1,1,0,0,0,0,0
dev_24195,1,1,0,1,1,0,0
dev_24196,1,1,1,0,0,0,0
dev_24197,0,1,0,0,1,0,1
dev_24198,1,1,1,0,0,0,0
dev_24199,1,1,1,1,1,0,0
dev_24200,0,1,0,0,0,0,1
dev_24201,0,1,1,0,0,1,0
dev_24202,1,0,1,1,0,1,0
dev_24203,1,1,1,1,1,0,0
dev_24204,1,0,0,1,0,0,0
dev_24205,1,1,0,0,0,0,0
dev_24206,0,1,0,0,0,0,0
dev_24207,0,0,1,0,0,1,1
dev_24208,0,0,0,0,1,0,0
dev_24209,1,1,1,1,0,0,1
dev_24210,1,1,1,1,1,1,1
dev_24211,1,1,1,1,0,0,0
dev_24212,1,1,1,0,1,1,1
dev_24213,1,1,1,0,0,0,1
dev_24214,0,1,0,0,0,0,0
dev_24215,0,0,1,0,1,0,0
dev_24216,0,1,0,0,0,0,0
dev_24217,0,0,0,0,1,0,1
dev_24218,0,0,1,1,0,1,0
dev_24219,1,1,1,1,0,0,0
dev_24220,0,1,0,0,1,0,1
dev_24221,1,1,1,0,0,0,0
dev_24222,0,0,0,1,0,0,0
dev_24223,1,0,1,1,1,0,1
dev_24224,1,1,1,0,0,0,1
dev_24225,1,1,1,1,1,1,1
dev_24226,1,1,1,0,0,0,0
dev_24227,1,1,1,0,0,0,0
dev_24228,1,0,0,1,0,0,0
dev_24229,1,0,0,1,0,0,0
dev_24230,0,0,0,0,0,0,1
dev_24231,1,0,1,1,1,0,0
dev_24232,1,0,0,1,0,0,0
dev_24233,1,1,1,0,0,0,0
dev_24234,0,1,1,0,1,0,0
dev_24235,1,0,1,0,0,1,0
dev_24236,0,1,1,0,1,0,0
dev_24237,1,1,1,0,0,1,0
dev_24238,1,0,1,1,0,1,0
dev_24239,1,1,1,0,0,0,0
dev_24240,1,0,0,1,0,0,0
dev_24241,1,1,1,0,1,0,1
dev_24242,1,0,1,0,0,0,0
dev_24243,1,1,0,1,0,1,1
dev_24244,1,0,1,0,0,1,0
dev_24245,0,0,1,0,0,0,0
dev_24246,0,0,0,1,0,1,0
dev_24247,0,0,1,1,0,1,0
dev_24248,0,0,0,0,0,1,0
dev_24249,0,0,0,0,0,1,1
dev_24250,1,0,1,0,0,1,0
dev_24251,0,0,0,0,0,1,0
dev_24252,1,0,1,1,1,0,0
dev_24253,1,0,1,1,0,0,0
dev_24254,1,1,0,1,0,0,0
dev_24255,0,1,0,0,0,0,1
dev_24256,1,1,1,0,1,1,1
dev_24257,1,1,1,1,1,1,1
dev_24258,1,1,1,0,0,0,0
dev_24259,1,0,0,0,1,0,0
dev_24260,1,0,0,1,1,0,0
dev_24261,0,0,0,0,0,0,1
dev_24262,1,0,0,0,0,0,1
dev_24263,0,1,0,0,0,0,0
dev_24264,1,1,0,0,0,1,1
dev_24265,1,1,1,0,0,0,1
dev_24266,1,0,0,0,1,0,0
dev_24267,0,0,1,1,0,1,0
dev_24268,1,0,0,1,0,0,0
dev_24269,1,0,1,1,0,0,0
dev_24270,0,0,0,1,0,0,0
dev_24271,0,1,1,0,0,0,0
dev_24272,0,0,0,0,1,0,1
dev_24273,1,0,0,1,0,0,0
dev_24274,0,1,0,0,0,1,0
dev_24275,1,0,0,0,0,0,0
dev_24276,1,0,1,0,0,0,0
dev_24277,1,0,0,1,0,0,1
dev_24278,1,0,1,0,0,0,0
dev_24279,1,1,1,0,0,1,0
dev_24280,1,0,0,0,1,0,0
dev_24281,0,0,1,1,0,0,1
dev_24282,0,1,0,0,1,0,1
dev_24283,0,0,0,0,0,0,1
dev_24284,1,0,0,1,0,0,0
dev_24285,1,1,1,0,1,0,0
dev_24286,1,1,0,1,1,0,0
dev_24287,1,1,1,1,0,0,0
dev_24288,1,0,1,0,0,1,0
dev_24289,1,1,1,1,1,0,0
dev_24290,1,1,1,0,1,0,0
dev_24291,0,1,1,0,0,1,0
dev_24292,1,1,1,0,1,0,1
dev_24293,1,0,1,0,0,0,0
dev_24294,0,1,1,0,1,0,0
dev_24295,0,1,0,0,0,0,0
dev_24296,1,0,0,1,0,1,0
dev_24297,1,1,1,0,0,1,1
dev_24298,1,1,1,1,1,1,0
dev_24299,1,1,0,0,0,1,1
dev_24300,0,1,1,0,0,0,0
dev_24301,0,0,0,0,1,0,0
dev_24302,1,1,1,1,0,1,0
dev_24303,1,0,1,0,0,1,0
dev_24304,0,1,0,0,1,0,0
dev_24305,1,1,1,1,0,1,0
dev_24306,1,0,1,0,0,0,0
dev_24307,1,1,1,1,1,0,0
dev_24308,1,0,0,1,1,0,0
dev_24309,0,1,0,0,0,0,0
dev_24310,0,0,1,0,1,0,0
dev_24311,0,1,0,0,0,0,0
dev_24312,1,0,1,1,0,0,0
dev_24313,1,0,1,1,0,1,1
dev_24314,1,0,0,1,0,1,1
dev_24315,1,0,0,0,0,0,0
dev_24316,1,1,1,0,1,0,0
dev_24317,1,1,0,0,0,0,0
dev_24318,1,0,1,0,1,1,1
dev_24319,1,0,0,1,1,1,0
dev_24320,1,0,0,0,1,0,0
dev_24321,1,0,1,0,1,0,0
dev_24322,0,0,1,0,0,1,0
dev_24323,1,0,1,1,1,1,0
dev_24324,0,0,0,0,1,0,0
dev_24325,0,1,0,0,0,0,0
dev_24326,1,1,1,1,1,1,1
dev_24327,1,0,0,1,1,0,0
dev_24328,1,0,0,1,0,1,1
dev_24329,1,1,1,0,1,0,1
dev_24330,1,1,1,0,1,1,0
dev_24331,1,1,1,1,1,0,1
dev_24332,1,1,1,1,0,1,0
dev_24333,1,0,0,1,0,0,0
dev_24334,0,1,0,0,0,0,1
dev_24335,1,0,0,0,0,0,0
dev_24336,1,0,1,1,0,0,0
dev_24337,1,0,1,0,0,0,0
dev_24338,1,0,0,1,0,0,0
dev_24339,1,1,0,0,0,0,0
dev_24340,0,1,0,0,1,0,1
dev_24341,1,0,1,1,1,1,1
dev_24342,1,1,0,1,0,1,0
dev_24343,1,0,0,1,0,0,0
dev_24344,1,0,1,1,0,0,0
dev_24345,1,1,1,0,0,0,0
dev_24346,0,1,0,0,0,1,1
dev_24347,1,0,0,1,0,0,0
dev_24348,1,1,0,0,0,0,0
dev_24349,1,1,0,1,0,0,0
dev_24350,0,1,1,0,0,0,0
dev_24351,0,1,0,0,0,0,0
dev_24352,1,1,1,1,1,1,1
dev_24353,0,0,0,1,1,0,0
dev_24354,1,1,1,1,1,0,0
dev_24355,1,0,0,1,0,0,0
dev_24356,1,1,0,1,0,0,0
dev_24357,1,0,0,0,0,0,0
dev_24358,0,1,1,0,1,0,0
dev_24359,1,1,1,1,1,0,0
dev_24360,1,1,1,0,0,0,0
dev_24361,1,0,1,0,0,0,0
dev_24362,1,0,1,1,0,0,0
dev_24363,0,1,0,0,1,0,0
dev_24364,1,1,1,1,0,0,0
dev_24365,0,1,1,0,0,0,0
dev_24366,0,1,0,0,0,0,1
dev_24367,1,1,1,1,1,0,0
dev_24368,1,0,1,0,0,1,0
dev_24369,0,1,0,0,0,0,0
dev_24370,0,0,0,0,0,1,0
dev_24371,1,0,0,0,1,0,0
dev_24372,1,1,1,1,0,1,0
dev_24373,1,0,1,0,0,1,0
dev_24374,0,0,0,1,1,0,0
dev_24375,0,0,0,0,0,1,0
dev_24376,1,1,1,0,1,0,1
dev_24377,1,1,0,1,0,0,0
dev_24378,1,1,0,0,0,0,0
dev_24379,0,0,0,0,0,1,0
dev_24380,1,1,1,1,0,1,1
dev_24381,0,1,1,0,0,0,0
dev_24382,1,1,1,1,1,0,0
dev_24383,0,1,1,0,1,0,0
dev_24384,1,0,1,1,1,1,1
dev_24385,1,0,1,0,0,0,0
dev_24386,1,1,1,1,1,0,0
dev_24387,1,0,0,1,0,0,0
dev_24388,1,0,0,0,0,1,0
dev_24389,1,0,0,0,0,0,0
dev_24390,1,0,1,1,0,1,0
dev_24391,1,1,0,0,1,0,1
dev_24392,0,1,1,0,0,0,0
dev_24393,1,1,0,1,0,0,1
dev_24394,0,0,1,1,0,1,0
dev_24395,1,0,0,1,0,0,0
dev_24396,0,1,0,0,0,0,0
dev_24397,1,0,1,0,1,0,0
dev_24398,1,1,1,0,0,0,0
dev_24399,1,0,1,0,1,0,0
dev_24400,1,1,1,1,1,0,0
dev_24401,0,1,1,0,0,0,0
dev_24402,1,0,1,0,1,1,0
dev_24403,0,1,1,0,1,0,0
dev_24404,1,0,1,0,0,0,0
dev_24405,1,0,0,0,0,0,0
dev_24406,1,1,1,1,0,0,1
dev_24407,1,0,1,0,1,0,1
dev_24408,0,1,0,0,0,1,0
dev_24409,1,1,1,1,1,0,0
dev_24410,1,0,1,1,0,0,0
dev_24411,0,0,1,0,0,0,0
dev_24412,1,0,1,0,0,0,0
dev_24413,0,0,0,0,0,0,1
dev_24414,1,1,1,0,0,1,0
dev_24415,1,0,0,0,0,0,0
dev_24416,0,0,0,0,0,1,0
dev_24417,1,0,0,1,0,1,0
dev_24418,1,1,0,0,1,0,1
dev_24419,1,0,1,1,0,0,0
dev_24420,1,0,0,0,1,0,1
dev_24421,1,0,0,1,0,0,0
dev_24422,0,0,1,0,0,1,0
dev_24423,0,0,0,0,0,1,0
dev_24424,1,0,1,1,0,1,0
dev_24425,0,0,0,0,0,0,1
dev_24426,1,1,1,0,0,1,0
dev_24427,0,1,0,0,0,0,1
dev_24428,0,1,1,0,0,0,0
dev_24429,1,0,0,0,0,0,0
dev_24430,1,0,1,1,0,0,0
dev_24431,1,0,1,0,1,1,1
dev_24432,1,1,1,1,1,0,0
dev_24433,0,0,0,1,0,0,0
dev_24434,1,0,1,0,0,0,0
dev_24435,1,1,1,1,0,0,0
dev_24436,1,1,1,1,1,0,0
dev_24437,0,1,0,0,0,0,1
dev_24438,1,1,1,1,0,0,0
dev_24439,1,1,1,1,0,0,0
dev_24440,1,0,1,0,0,0,0
dev_24441,1,1,1,0,0,0,0
dev_24442,0,1,1,0,0,0,0
dev_24443,0,1,0,1,0,0,0
dev_24444,0,0,0,0,0,0,1
dev_24445,0,1,1,0,1,0,0
dev_24446,1,0,1,1,0,0,0
dev_24447,0,1,0,0,0,0,0
dev_24448,0,0,1,1,0,0,0
dev_24449,0,1,1,0,0,0,0
dev_24450,1,0,0,0,0,0,0
dev_24451,0,1,1,0,0,0,0
dev_24452,1,0,1,1,0,1,0
dev_24453,1,0,1,1,1,0,0
dev_24454,1,0,1,1,0,1,0
dev_24455,1,1,1,1,0,0,0
dev_24456,1,0,1,1,0,0,0
dev_24457,0,1,0,0,0,1,0
dev_24458,1,0,0,1,1,0,1
dev_24459,1,1,0,0,0,0,0
dev_24460,1,1,0,0,0,0,0
dev_24461,1,1,1,0,1,0,0
dev_24462,1,0,0,1,0,0,0
dev_24463,0,0,0,0,1,0,0
dev_24464,1,1,1,1,1,0,1
dev_24465,1,1,1,0,0,0,0
dev_24466,1,1,1,0,1,0,0
dev_24467,1,1,1,1,1,0,0
dev_24468,1,0,0,1,0,0,0
dev_24469,1,1,1,1,1,1,1
dev_24470,1,0,1,1,1,1,1
dev_24471,1,1,0,1,0,0,0
dev_24472,0,0,0,1,0,0,0
dev_24473,1,0,0,1,1,1,0
dev_24474,1,0,1,0,1,0,0
dev_24475,0,1,0,0,0,0,1
dev_24476,0,0,0,0,0,0,1
dev_24477,1,0,1,1,0,1,0
dev_24478,1,0,0,0,0,0,1
dev_24479,1,0,1,0,1,0,0
dev_24480,1,1,1,0,0,0,0
dev_24481,1,0,0,1,0,0,0
dev_24482,0,0,1,0,0,0,0
dev_24483,0,1,1,0,0,0,0
dev_24484,1,1,1,0,0,0,0
dev_24485,1,1,1,1,1,1,0
dev_24486,1,1,1,0,1,0,0
dev_24487,1,0,1,0,0,1,0
dev_24488,1,1,0,0,0,0,0
dev_24489,1,1,1,1,1,0,0
dev_24490,1,1,1,0,1,1,0
dev_24491,1,1,0,0,0,0,1
dev_24492,1,0,0,0,0,1,0
dev_24493,1,1,0,0,0,0,0
dev_24494,0,0,0,0,1,0,0
dev_24495,1,0,1,1,0,0,0
dev_24496,1,1,1,1,0,0,1
dev_24497,0,0,1,0,0,0,0
dev_24498,1,1,1,0,0,1,0
dev_24499,1,1,0,0,0,0,0
dev_24500,0,0,1,1,0,1,0
dev_24501,1,0,1,1,0,1,0
dev_24502,0,1,0,0,0,0,0
dev_24503,1,1,1,1,0,0,0
dev_24504,0,1,1,0,1,0,1
dev_24505,1,1,1,1,0,0,0
dev_24506,1,1,1,1,1,1,0
dev_24507,0,0,1,0,1,0,0
dev_24508,0,0,0,0,1,0,0
dev_24509,1,1,0,0,0,0,0
dev_24510,1,1,1,1,1,0,0
dev_24511,1,0,1,0,0,0,0
dev_24512,1,1,0,1,1,0,0
dev_24513,1,1,1,0,1,1,1
dev_24514,1,0,1,1,0,0,0
dev_24515,1,0,0,1,0,0,0
dev_24516,1,1,1,1,1,1,1
dev_24517,1,0,0,0,1,0,0
dev_24518,1,1,1,1,1,0,0
dev_24519,1,1,1,1,0,1,1
dev_24520,1,0,0,0,0,0,0
dev_24521,0,1,0,0,0,1,0
dev_24522,0,1,1,0,0,0,0
dev_24523,1,1,1,0,1,0,1
dev_24524,1,1,1,1,0,0,0
dev_24525,1,1,1,0,1,1,1
dev_24526,0,0,1,0,1,0,0
dev_24527,1,0,1,0,1,0,0
dev_24528,1,1,1,1,0,1,0
dev_24529,1,0,1,1,0,0,0
dev_24530,1,0,1,0,1,0,0
dev_24531,1,1,1,1,0,0,0
dev_24532,0,0,1,0,1,0,1
dev_24533,1,0,1,1,1,1,1
dev_24534,1,0,1,0,0,0,0
dev_24535,1,1,0,0,0,0,1
dev_24536,1,1,0,1,1,1,1
dev_24537,0,0,1,0,0,1,0
dev_24538,1,0,0,1,1,0,0
dev_24539,0,0,1,0,0,0,1
dev_24540,0,0,0,1,0,0,0
dev_24541,1,0,1,1,1,1,0
dev_24542,1,1,1,1,0,0,0
dev_24543,1,1,0,0,0,0,0
dev_24544,1,1,0,1,1,0,0
dev_24545,1,0,1,1,1,0,0
dev_24546,1,1,1,0,1,1,1
dev_24547,0,0,0,0,1,0,1
dev_24548,1,1,1,1,0,0,0
dev_24549,1,1,1,0,0,1,0
dev_24550,1,0,0,0,0,1,1
dev_24551,1,1,1,0,0,0,0
dev_24552,1,1,0,1,0,1,1
dev_24553,1,1,1,0,0,0,0
dev_24554,0,1,0,0,0,1,1
dev_24555,1,0,0,0,0,1,0
dev_24556,1,1,0,1,0,0,0
dev_24557,1,0,0,0,0,0,0
dev_24558,1,0,0,1,0,0,0
dev_24559,1,0,0,0,0,0,1
dev_24560,1,0,0,0,0,0,0
dev_24561,0,1,1,0,0,0,1
dev_24562,1,1,1,1,1,1,1
dev_24563,1,0,0,0,0,0,1
dev_24564,1,1,0,0,0,0,0
dev_24565,1,1,1,0,1,1,1
dev_24566,1,0,1,0,0,1,0
dev_24567,1,0,1,1,0,0,1
dev_24568,0,0,0,0,0,0,1
dev_24569,1,1,0,1,0,0,0
dev_24570,1,0,0,0,1,0,1
dev_24571,1,1,1,1,0,0,0
dev_24572,1,1,1,0,0,0,0
dev_24573,1,0,1,1,1,0,0
dev_24574,1,0,1,1,0,0,0
dev_24575,0,1,1,0,0,0,0
dev_24576,0,0,1,0,0,0,0
dev_24577,1,1,1,1,0,1,0
dev_24578,0,0,0,0,1,1,0
dev_24579,1,1,0,0,0,0,0
dev_24580,0,1,0,0,0,0,0
dev_24581,1,0,0,0,0,0,0
dev_24582,1,0,0,1,0,0,0
dev_24583,0,1,0,0,1,0,1
dev_24584,0,1,0,0,0,0,0
dev_24585,0,1,0,0,0,0,1
dev_24586,0,0,0,0,1,0,0
dev_24587,1,0,1,0,0,1,0
dev_24588,1,0,0,1,0,0,0
dev_24589,1,1,1,0,0,0,1
dev_24590,1,1,1,1,1,0,0
dev_24591,1,1,1,0,0,0,0
dev_24592,1,1,0,0,0,0,1
dev_24593,1,1,1,0,1,0,0
dev_24594,0,1,0,0,0,0,0
dev_24595,0,1,0,1,0,1,1
dev_24596,1,1,1,0,1,0,1
dev_24597,1,0,1,0,0,0,0
dev_24598,0,1,1,0,1,0,0
dev_24599,1,1,0,1,0,1,1
dev_24600,1,1,0,0,0,1,1
dev_24601,1,0,1,0,0,1,0
dev_24602,1,1,1,0,1,1,1
dev_24603,0,1,0,0,0,1,0
dev_24604,0,1,0,0,0,0,1
dev_24605,1,0,1,0,1,0,0
dev_24606,1,0,1,1,0,0,0
dev_24607,1,1,1,0,0,0,1
dev_24608,1,0,1,1,1,1,0
dev_24609,0,1,1,0,0,0,0
dev_24610,0,1,1,0,1,0,0
dev_24611,1,1,1,0,0,0,0
dev_24612,1,1,1,0,1,0,1
dev_24613,1,1,0,1,0,0,0
dev_24614,1,1,1,0,0,1,0
dev_24615,0,1,0,0,0,0,0
dev_24616,1,0,1,0,0,0,0
dev_24617,1,1,0,1,1,1,1
dev_24618,0,0,1,1,0,0,1
dev_24619,0,1,0,0,0,0,0
dev_24620,0,1,1,1,0,1,1
dev_24621,1,1,0,0,1,1,0
dev_24622,1,1,0,1,0,0,0
dev_24623,1,0,0,1,0,1,1
dev_24624,1,1,0,0,0,0,0
dev_24625,0,0,1,0,1,0,0
dev_24626,1,1,0,0,0,0,1
dev_24627,0,1,0,0,1,0,0
dev_24628,0,1,0,0,0,0,0
dev_24629,1,0,1,1,1,1,0
dev_24630,1,1,1,0,0,0,1
dev_24631,0,1,0,0,0,0,1
dev_24632,1,1,0,0,0,0,0
dev_24633,0,1,1,0,1,0,0
dev_24634,1,0,0,1,0,0,0
dev_24635,0,0,0,0,1,0,0
dev_24636,0,1,0,0,1,0,0
dev_24637,1,0,1,0,0,1,0
dev_24638,1,1,1,0,0,0,1
dev_24639,1,0,1,1,0,0,0
dev_24640,1,0,1,1,0,0,0
dev_24641,1,1,0,1,1,1,1
dev_24642,1,1,1,1,0,0,1
dev_24643,0,1,0,0,0,0,0
dev_24644,1,1,1,0,0,0,1
dev_24645,1,1,1,0,0,0,0
dev_24646,1,1,1,1,0,0,0
dev_24647,1,1,0,0,0,0,0
dev_24648,1,1,0,1,1,0,0
dev_24649,1,0,1,0,0,0,0
dev_24650,1,0,0,1,1,0,0
dev_24651,1,1,1,0,0,0,0
dev_24652,1,0,1,1,0,1,0
dev_24653,0,0,0,1,0,0,0
dev_24654,0,0,0,0,0,1,1
dev_24655,0,1,1,0,0,0,0
dev_24656,1,0,1,0,0,0,0
dev_24657,1,1,0,1,0,0,0
dev_24658,1,1,0,1,1,0,1
dev_24659,1,0,0,0,0,0,0
dev_24660,0,0,1,1,0,0,0
dev_24661,1,0,1,1,0,0,0
dev_24662,0,0,0,0,1,0,0
dev_24663,0,1,0,0,0,0,0
dev_24664,1,1,0,1,1,1,1
dev_24665,0,0,1,0,0,1,0
dev_24666,1,1,1,1,0,0,0
dev_24667,1,1,1,0,0,1,0
dev_24668,1,1,1,1,0,0,0
dev_24669,1,1,1,1,0,1,1
dev_24670,0,1,1,1,1,0,0
dev_24671,1,1,1,0,0,0,1
dev_24672,1,0,0,1,0,0,0
dev_24673,0,1,0,0,0,0,1
dev_24674,1,0,0,0,0,1,0
dev_24675,0,1,1,0,1,0,0
dev_24676,0,1,1,0,0,0,0
dev_24677,0,0,1,0,0,0,0
dev_24678,1,0,0,0,1,0,0
dev_24679,0,0,1,1,0,1,0
dev_24680,0,0,1,0,0,1,0
dev_24681,1,0,0,0,1,0,1
dev_24682,1,1,0,0,1,0,1
dev_24683,1,0,1,1,0,1,0
dev_24684,0,1,0,0,0,1,1
dev_24685,1,1,0,1,1,0,1
dev_24686,1,1,1,1,0,0,0
dev_24687,0,1,1,0,0,0,1
dev_24688,0,0,1,0,1,0,0
dev_24689,1,1,1,1,1,1,1
dev_24690,1,1,0,0,0,0,0
dev_24691,1,1,0,0,0,0,1
dev_24692,1,0,1,1,0,0,0
dev_24693,1,0,1,1,0,1,0
dev_24694,1,0,0,0,0,0,0
dev_24695,1,1,0,0,0,0,1
dev_24696,1,1,0,0,0,1,1
dev_24697,1,1,1,0,0,0,0
dev_24698,1,1,0,0,0,0,0
dev_24699,1,0,0,1,0,0,0
dev_24700,1,1,0,1,0,0,0
dev_24701,1,1,0,0,0,0,0
dev_24702,1,0,0,1,0,0,0
dev_24703,1,1,0,1,0,1,0
dev_24704,0,1,0,0,1,0,1
dev_24705,1,1,1,1,0,1,0
dev_24706,1,0,1,1,0,1,0
dev_24707,1,0,1,0,1,1,0
dev_24708,0,1,1,0,0,0,0
dev_24709,1,1,0,0,0,0,0
dev_24710,0,0,1,0,0,1,0
dev_24711,1,0,0,0,1,0,1
dev_24712,1,1,1,1,0,0,0
dev_24713,0,0,1,0,1,0,0
dev_24714,0,1,0,0,0,1,0
dev_24715,1,1,0,0,0,0,0
dev_24716,0,0,0,0,0,0,1
dev_24717,1,1,1,1,0,0,0
dev_24718,1,1,0,0,0,0,0
dev_24719,0,0,0,0,1,0,0
dev_24720,0,1,0,0,1,0,0
dev_24721,0,0,0,1,0,0,0
dev_24722,1,1,0,1,1,0,0
dev_24723,1,0,1,1,0,0,0
dev_24724,1,1,0,1,1,0,0
dev_24725,0,1,0,0,0,1,1
dev_24726,0,0,1,0,1,0,0
dev_24727,1,0,0,0,1,0,0
dev_24728,1,0,0,1,1,0,0
dev_24729,0,1,0,0,0,0,0
dev_24730,1,1,0,1,0,1,1
dev_24731,1,1,1,1,0,0,0
dev_24732,0,1,1,0,1,0,1
dev_24733,0,1,0,0,1,0,0
dev_24734,1,0,1,1,0,0,0
dev_24735,0,0,0,0,0,1,0
dev_24736,0,1,0,0,0,0,1
dev_24737,0,1,1,1,0,1,0
dev_24738,1,0,1,0,0,0,0
dev_24739,1,1,1,0,0,0,1
dev_24740,0,0,1,0,0,0,1
dev_24741,1,0,0,0,1,0,0
dev_24742,1,1,1,0,1,1,1
dev_24743,0,0,0,0,1,0,1
dev_24744,0,0,0,0,0,0,1
dev_24745,1,1,0,1,0,1,0
dev_24746,1,0,0,1,0,1,0
dev_24747,0,0,0,1,0,0,0
dev_24748,1,1,0,0,0,0,1
dev_24749,1,1,0,0,0,0,0
dev_24750,0,1,0,1,0,1,0
dev_24751,0,1,0,0,1,1,1
dev_24752,1,1,1,1,0,1,1
dev_24753,0,1,1,0,0,1,1
dev_24754,1,1,1,0,0,1,0
dev_24755,1,0,1,1,0,0,0
dev_24756,1,0,0,0,0,0,1
dev_24757,1,0,1,1,0,1,0
dev_24758,0,1,0,0,1,0,0
dev_24759,1,0,1,0,1,0,1
dev_24760,0,0,0,0,1,0,0
dev_24761,1,1,1,1,1,1,1
dev_24762,0,1,0,0,0,0,0
dev_24763,1,1,1,0,1,0,1
dev_24764,1,0,1,0,0,1,0
dev_24765,1,0,1,1,0,0,0
dev_24766,1,0,1,1,0,0,0
dev_24767,1,0,0,0,0,0,1
dev_24768,1,0,1,1,1,1,0
dev_24769,1,1,1,1,1,0,0
dev_24770,1,1,0,0,0,0,1
dev_24771,1,1,1,0,0,1,0
dev_24772,1,1,1,1,0,1,1
dev_24773,1,1,1,1,0,0,0
dev_24774,1,1,1,1,0,0,0
dev_24775,1,0,0,1,1,0,0
dev_24776,1,1,1,0,0,1,1
dev_24777,0,1,1,0,0,0,0
dev_24778,0,0,1,0,1,0,0
dev_24779,1,0,0,1,0,1,0
dev_24780,0,0,0,0,0,0,1
dev_24781,1,0,0,0,1,0,0
dev_24782,1,0,1,0,0,0,0
dev_24783,1,0,1,1,0,1,0
dev_24784,1,1,0,0,0,0,1
dev_24785,1,0,1,1,0,0,1
dev_24786,0,1,1,0,0,0,0
dev_24787,1,1,1,1,1,1,1
dev_24788,1,0,0,1,0,0,0
dev_24789,1,0,0,0,0,0,0
dev_24790,0,1,0,0,0,0,0
dev_24791,1,1,0,0,1,0,0
dev_24792,1,1,1,0,0,0,1
dev_24793,1,0,0,1,0,1,0
dev_24794,0,0,0,1,0,0,0
dev_24795,1,1,1,0,1,0,0
dev_24796,0,1,1,1,0,0,0
dev_24797,1,0,0,0,0,0,0
dev_24798,1,1,1,0,0,1,1
dev_24799,1,1,1,0,0,1,1
dev_24800,1,1,0,1,0,1,0
dev_24801,1,1,1,0,1,1,0
dev_24802,1,0,1,0,1,0,0
dev_24803,1,0,0,0,0,1,0
dev_24804,1,1,1,1,1,1,1
dev_24805,1,1,0,0,0,0,0
dev_24806,1,1,0,1,1,0,0
dev_24807,0,1,0,0,0,0,0
dev_24808,1,1,1,1,0,0,0
dev_24809,0,0,0,0,0,0,1
dev_24810,0,1,1,0,0,0,0
dev_24811,0,1,0,0,0,0,0
dev_24812,0,0,1,0,0,1,0
dev_24813,0,0,0,1,0,0,0
dev_24814,0,0,1,0,1,1,1
dev_24815,0,1,0,0,0,0,0
dev_24816,1,0,0,1,0,0,0
dev_24817,1,1,0,1,0,0,0
dev_24818,1,1,0,1,0,0,0
dev_24819,1,0,1,1,0,0,0
dev_24820,0,1,0,0,0,0,0
dev_24821,1,0,0,0,1,0,0
dev_24822,0,1,0,0,0,0,0
dev_24823,1,0,0,0,0,1,1
dev_24824,1,0,1,1,1,1,1
dev_24825,1,1,0,0,0,1,0
dev_24826,1,0,0,0,0,0,0
dev_24827,0,1,1,0,0,0,0
dev_24828,1,1,0,0,1,0,0
dev_24829,1,0,1,0,1,0,0
dev_24830,1,0,1,0,1,0,0
dev_24831,0,0,1,0,0,0,0
dev_24832,0,1,0,0,0,0,0
dev_24833,1,1,1,1,0,1,0
dev_24834,0,0,1,0,0,0,0
dev_24835,0,1,0,0,0,0,0
